date,Month,Year,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,Country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source,content2,content,corruption_index,homicide_rate,GDP,total_fisheries_per_ton,total_military,population,unemployment_rate,totalgr,industryofgdp
1/30/2015,January,2015,05:00 UTC,-1.7325,4.433333333,Hijacked,Around 27nm South of Takoradi,GHA,GHA,Ghana,44.36919686,-1.967274543,4.758124091,"30.01.2015: 0500 LT: Posn: 04:26N - 001:43W, Around 27nm South of Takoradi, Ghana.
Armed pirates boarded and hijacked a fishing vessel underway. The Togo Navy responded and engaged the pirates. Twenty crew jumped overboard in an attempt to escape, and were rescued by the patrol boat. The remaining seven crew were taken hostage as the pirates fled headed out to sea. The pirates later left the vessel and the crew sailed towards a safe port. One crew has been reported killed in the incident and three crew were missing.",UNK,Fishing Vessel,UNK STATUS,imb,Fishing Vessel UNK STATUS January 2015 05:00 UTC,Fishing Vessel was Hijacked while UNK STATUS in January 2015 05:00 UTC,47,1.885152692,1743.850996,390785,15500,27849205,6.806000233,0.166463818,0.316826684
1/31/2015,January,2015,15:30 UTC,98.76666667,3.916666667,Boarded,Belawan Anchorage,IDN,IDN,Indonesia,8.677658268,98.7002688,3.875304345,"31.01.2015: 1530 LT: Posn: 03:55N – 098:46E, Belawan Anchorage, Indonesia.
Duty AB on routine rounds onboard an anchored bulk carrier noticed a child on the forecastle deck. He immediately informed the D/O who raised the alarm and crew mustered. Seeing the crew alertness, the child jumped overboard and swam to a nearby boat in which the AB noticed two other persons. On investigating it was noticed that the child had accessed the forecastle deck by climbing the anchor chain and crawling through the hawse pipe cover opening. Nothing stolen.",UNK,Bulk Carrier,Anchored,imb,Bulk Carrier Anchored January 2015 15:30 UTC,Bulk Carrier was Boarded while Anchored in January 2015 15:30 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
1/31/2015,January,2015,05:05 UTC,103.45,1.151111111,Boarded,Around 2.7nm ENE of Pulau Karimun Kecil,IDN,IDN,Indonesia,7.082851074,103.3898218,1.130275783,"31.01.2015: 0505 LT: Posn: 01:09.4N – 103:27.2E, Around 2.7nm ENE of Pulau Karimun Kecil, Indonesia.
Five robbers armed with a short gun and knives boarded a bulk carrier underway and entered the engine room. The Chief Engineer noticed the robbers and informed bridge. Alarm raised and crew mustered. Incident reported to local authorities. Investigation revealed that ship’s engine spares were stolen. Upon arriving at Eastern Boarding Ground, the Singaporean Authorities boarded the vessel for investigation.",UNK,Bulk Carrier,UNK STATUS,imb,Bulk Carrier UNK STATUS January 2015 05:05 UTC,Bulk Carrier was Boarded while UNK STATUS in January 2015 05:05 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
2/1/2015,February,2015,18:30 UTC,5.083333333,5.466666667,Attempted,Around 10nm SW of Escravos Offshore,NGA,NGA,Nigeria,13.27698387,5.19800866,5.501450914,"01.02.2015: 1830 UTC: Posn: 05:28N – 005:05E, Around 10nm SW of Escravos Offshore, Nigeria.
Two crew on the forecastle of an anchored tanker noticed a boat approaching at high speed. As the boat closed the crew noticed something being thrown towards the vessel. The boat moved away and waited. After a while the two crew noticed the boat slowly approach the vessel again. The crew noticed the persons in the boat light an object and throw it towards the vessel, which hit the ship's rail and fell into the water. A loud explosion was heard. The boat moved away. Nigerian Navy and Port Authority informed. A gun boat was deployed and the vessel moved to a secure anchorage.",UNK,Crude Tanker,Anchored,imb,Crude Tanker Anchored February 2015 18:30 UTC,Crude Tanker was Attempted while Anchored in February 2015 18:30 UTC,26,NA,2730.430324,1027058,200000,181137448,4.31099987,NA,0.201607829
2/2/2015,February,2015,16:30 UTC,150.75,-10.61666667,Boarded,NA,PNG,PNG,Papua New Guinea,2.206055426,150.7668563,-10.60572682,"02.02.2015: 1630 LT: Posn: 10:37S - 150:45E, Papua New Guinea.
Six robbers armed with guns and knives in an orange and white dingy approached and boarded a local passenger boat. Shots were fired in the air and the Captain and some crew were assaulted.  The robbers stole crew and ship cash and property, destroyed communication and navigation equipment and escaped. The crew sailed to Alotau where the Authorities boarded for investigation. Captain provided medical attention, rest of the crew reported safe.",UNK,Other,UNK STATUS,imb,Other UNK STATUS February 2015 16:30 UTC,Other was Boarded while UNK STATUS in February 2015 16:30 UTC,25,NA,2679.345588,241594.5,1900,8107775,2.572999954,0.182959477,0.34805415
2/4/2015,February,2015,07:30 UTC,107.05,10.2,Boarded,Around 7nm South of Vung Tau,VNM,VNM,Vietnam,14.22112005,107.0871688,10.32318757,"04.02.2015: 0730 LT: Posn: 10:12N - 107:03E, Around 7nm South of Vung Tau, Vietnam.
Five robbers boarded an anchored container ship. Alert crew spotted the robbers and raised the alarm. Seeing the crew alertness, the robbers escaped with stolen ship’s stores.",UNK,Container,Anchored,imb,Container Anchored February 2015 07:30 UTC,Container was Boarded while Anchored in February 2015 07:30 UTC,31,NA,2085.101484,6207514,522000,92677076,2.125,0.18456077,0.332500807
2/5/2015,February,2015,03:20 UTC,3.405761719,6.425165879,Attempted,"Berth 5 & 6, ENL Jetty, Lagos Harbours",NGA,NGA,Nigeria,0.423768388,3.40886478,6.422919012,"05.02.2015: 0320 LT: Posn: Berth 5&6, ENL Jetty, Lagos Harbours, Nigeria.
Duty AB onboard a berthed chemical tanker spotted a robber attempting to board the vessel. He alerted the onboard security team who chased the robbers away. After a while the robbers attempted to return and the security team fired one warning shot resulting in the robbers aborting the approach.",UNK,Product Tanker,Berthed,imb,Product Tanker Berthed February 2015 03:20 UTC,Product Tanker was Attempted while Berthed in February 2015 03:20 UTC,26,NA,2730.430324,1027058,200000,181137448,4.31099987,NA,0.201607829
2/10/2015,February,2015,03:50 UTC,106.7399981,20.85518455,Boarded,"Nam Hai Container Terminal, Haiphong",VNM,VNM,Vietnam,0.840890423,106.7444768,20.84886302,"10.02.2015: 0350 LT: Posn: Nam Hai Container Terminal, Haiphong, Vietnam.
During routine rounds, deck watchman onboard a berthed container ship noticed two robbers near the forward store. He alerted the chief officer and the local police onboard the ship. Seeing the watchman the robbers escaped. Upon investigation ship’s stores were found missing. The police personnel onboard the ship refused to take any action. Agent and port authorities notified.",UNK,Container,Berthed,imb,Container Berthed February 2015 03:50 UTC,Container was Boarded while Berthed in February 2015 03:50 UTC,31,NA,2085.101484,6207514,522000,92677076,2.125,0.18456077,0.332500807
2/12/2015,February,2015,20:00 UTC,114.4666667,-3.683333333,Boarded,"Around 11nm from Entrance of Banjarmasin, Taboneo Anchorage",IDN,IDN,Indonesia,15.26897614,114.5964462,-3.637872003,"12.02.2015: 2000 LT: Posn: 03:41S – 114:28E, Around 11nm from Entrance of Banjarmasin, Taboneo Anchorage, Indonesia.
Two robbers boarded an anchored bulk carrier using hooks attached with ropes. Duty crew spotted the robbers and informed the bridge. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped in their boat. Upon investigation, it was found that two padlocks were broken but nothing stolen.",UNK,Bulk Carrier,Anchored,imb,Bulk Carrier Anchored February 2015 20:00 UTC,Bulk Carrier was Boarded while Anchored in February 2015 20:00 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
2/12/2015,February,2015,02:54 UTC,107.2,20.68333333,Boarded,"Around 4nm SSE of L' Orange Island, Hongai Outer Anchorage",VNM,VNM,Vietnam,14.24382629,107.0734969,20.7321638,"12.02.2015: 0254 LT: Posn: 20:41N – 107:12E, Around 4nm SSE of L'Orange Island, Hongai Outer Anchorage, Vietnam.
Five robbers armed with knives boarded an anchored bulk carrier. OOW noticed some movements on the forecastle and instructed the duty AB to check. As the AB proceeded forward the OOW directed the Aldis lamp towards the robbers who escaped in their boat. Upon investigation, it was found that ship’s stores and property were stolen.",UNK,Bulk Carrier,Anchored,imb,Bulk Carrier Anchored February 2015 02:54 UTC,Bulk Carrier was Boarded while Anchored in February 2015 02:54 UTC,31,NA,2085.101484,6207514,522000,92677076,2.125,0.18456077,0.332500807
2/13/2015,February,2015,19:55 UTC,100.7166667,3.183333333,Hijacked,Malacca Straits,MYS,MYS,Malaysia,54.11104369,101.1084091,3.473944403,"13.02.2015: 1955 LT: Posn: 03:11N – 100:43E, Malacca Straits.
Eight pirates armed with guns and long knives in a speedboat boarded and hijacked a product tanker underway. All crew taken hostage. The pirates transferred all the fuel oil cargo and some bunker oil into another vessel. They stole crew and ship's properties and escaped on 14.02.2015. All crew safe. The tanker sailed to a safe port in Thailand where the Authorities are investigating the incident.",UNK,Product Tanker,UNK STATUS,imb,Product Tanker UNK STATUS February 2015 19:55 UTC,Product Tanker was Hijacked while UNK STATUS in February 2015 19:55 UTC,50,NA,9955.242127,2003019,133600,30270962,3.099999905,0.186151217,0.384496759
2/14/2015,February,2015,02:54 UTC,98.69333333,3.788333333,Boarded,"Berth 107, Belawan Port",IDN,IDN,Indonesia,2.570020155,98.71062259,3.803778387,"14.02.2015: 0254 LT: Posn: 03:47.3N - 098:41.9E, Berth 107, Belawan Port, Indonesia.
Ten robbers armed with knives boarded a berthed bulk carrier. Alarm raised and crew mustered. Local authorities boarded the vessel. Seeing the alerted authorities the robbers escaped with stolen ship’s cargoes.",UNK,Bulk Carrier,Berthed,imb,Bulk Carrier Berthed February 2015 02:54 UTC,Bulk Carrier was Boarded while Berthed in February 2015 02:54 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
2/14/2015,February,2015,22:10 UTC,106.85,20.6025,Boarded,Haiphong OPL Anchorage,VNM,VNM,Vietnam,9.495166932,106.8059188,20.67755768,"14.02.2015: 2210 LT: Posn: 20:36.9N – 106:51.3E, Haiphong OPL Anchorage, Vietnam.
Duty AB on routine rounds noticed five robbers on the forecastle deck. He immediately informed OOW, who raised the alarm and crew mustered. Upon hearing the alarm and seeing the crew alertness, the robbers escaped in their wooden motor boat. Investigation revealed that the paint store door was damaged and ship’s stores stolen. Incident reported to Port Control via VHF channel 16.",UNK,Container,UNK STATUS,imb,Container UNK STATUS February 2015 22:10 UTC,Container was Boarded while UNK STATUS in February 2015 22:10 UTC,31,NA,2085.101484,6207514,522000,92677076,2.125,0.18456077,0.332500807
2/20/2015,February,2015,21:30 UTC,104.6533333,2.135,Hijacked,Around 18nm SE of Pulau Aur,MYS,MYS,Malaysia,62.52517839,104.1208602,1.954046942,"20.02.2015: 2130 LT: Posn: 02:08.6N - 104:39.2E, Around 18nm SE of Pulau Aur, Malaysia.
Seven pirates armed with guns and knives in a small boat boarded and hijacked a product tanker underway. All crew taken hostage. The pirates transferred part of the base gasoline cargo into another vessel. They stole crew properties and ship’s cash and escaped on 21.02.2015. All crew safe.",UNK,Product Tanker,UNK STATUS,imb,Product Tanker UNK STATUS February 2015 21:30 UTC,Product Tanker was Hijacked while UNK STATUS in February 2015 21:30 UTC,50,NA,9955.242127,2003019,133600,30270962,3.099999905,0.186151217,0.384496759
2/21/2015,February,2015,05:15 UTC,103.4338889,1.167222222,Boarded,Around 2nm NE of Pulau Karimun Kecil,IDN,IDN,Indonesia,6.383148554,103.3898218,1.130275783,"21.02.2015: 0515 LT: Posn: 01:10.2N - 103:26.2E, Around 2nm NE of Pulau Karimun Kecil, Indonesia.
Duty engine crew onboard a bulk carrier underway noticed two robbers in the engine room. He immediately informed the bridge. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped without stealing anything.",UNK,Bulk Carrier,UNK STATUS,imb,Bulk Carrier UNK STATUS February 2015 05:15 UTC,Bulk Carrier was Boarded while UNK STATUS in February 2015 05:15 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
2/25/2015,February,2015,04:30 UTC,103.4666667,1.133333333,Boarded,Around 3nm East of Pulau Karimun Kecil,IDN,IDN,Indonesia,8.466345973,103.391368,1.122463283,"25.02.2015: 0430 LT: Posn: 01:08N - 103:28E, Around 3nm East of Pulau Karimun Kecil, Indonesia.
Three robbers boarded a bulk carrier underway. Alarm raised and crew mustered. Seeing the crew alertness, the robbers escaped empty handed.",UNK,Bulk Carrier,UNK STATUS,imb,Bulk Carrier UNK STATUS February 2015 04:30 UTC,Bulk Carrier was Boarded while UNK STATUS in February 2015 04:30 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
2/25/2015,February,2015,06:15 UTC,103.6,1.067777778,Boarded,Around 5nm SW of Pulau Nipah,IDN,IDN,Indonesia,18.4896698,103.4431258,1.012762762,"25.02.2015: 0615 LT: Posn: 01:04.4N – 103:36.4E, Around 5nm SW of Pulau Nipah, Indonesia.
Four robbers armed with long knives boarded a bulk carrier underway. 4/E noticed the robbers and informed the bridge who raised the alarm, sent SSAS alert and crew mustered. The robbers escaped upon hearing the alarm and seeing the crew alertness. A search was carried out throughout the ship and the generator spares were reported stolen. When the ship arrived and dropped anchor at Singapore, the police boarded for investigation.",UNK,Bulk Carrier,UNK STATUS,imb,Bulk Carrier UNK STATUS February 2015 06:15 UTC,Bulk Carrier was Boarded while UNK STATUS in February 2015 06:15 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
2/25/2015,February,2015,01:30 UTC,107.2833333,20.68555556,Boarded,Off Hon Gai,VNM,VNM,Vietnam,15.53384272,107.350271,20.81093985,"25.02.2015: 0130 LT: Posn: 20:41.8N – 107:17.0E, Off Hon Gai, Vietnam.
Four robbers armed with knives boarded an anchored bulk carrier. OOW raised the alarm and all crew alerted. Seeing the alerted crew the robbers escaped with stolen ship’s stores. Agent and port authorities notified.",UNK,Bulk Carrier,Anchored,imb,Bulk Carrier Anchored February 2015 01:30 UTC,Bulk Carrier was Boarded while Anchored in February 2015 01:30 UTC,31,NA,2085.101484,6207514,522000,92677076,2.125,0.18456077,0.332500807
2/25/2015,February,2015,03:05 UTC,103.5666667,1.066666667,Boarded,Around 8.4nm NE of Pulau Karimun Besar,IDN,IDN,Indonesia,14.98652209,103.4431258,1.012762762,"25.02.2015: 0305 LT: Posn: 01:04N - 103:34E, Around 8.4nm NE of Pulau Karimun Besar, Indonesia.
While underway, the third engineer on board a container ship noticed three robbers in the engine room. He immediately informed the Master. Alarm raised and crew mustered. Upon investigation, no robbers were found and nothing was reported stolen.",UNK,Container,UNK STATUS,imb,Container UNK STATUS February 2015 03:05 UTC,Container was Boarded while UNK STATUS in February 2015 03:05 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
3/3/2015,March,2015,04:25 UTC,3.372513056,6.459643828,Boarded,"Berth No.9, Apapa Port, Lagos",NGA,NGA,Nigeria,0.417433795,3.37387129,6.456122137,"03.03.2015: 0425 LT: Posn: Berth No.9, Apapa Port, Lagos, Nigeria.
Eight robbers boarded a berthed reefer ship. Ship’s security watch spotted the robbers and raised the alarm. Seeing the crew alertness, the robbers escaped empty handed.",UNK,Refrigerated Cargo,Berthed,imb,Refrigerated Cargo Berthed March 2015 04:25 UTC,Refrigerated Cargo was Boarded while Berthed in March 2015 04:25 UTC,26,NA,2730.430324,1027058,200000,181137448,4.31099987,NA,0.201607829
3/7/2015,March,2015,09:30 UTC,119.8333333,6.219722222,Attempted,Around 18nm NNW of Laparan Island,PHL,PHL,Philippines,72.65432084,120.4886174,6.260158596,"07.03.2015: 0930 LT: Posn: 06:13.11N – 119:50.18E, Around 18nm NNW of Laparan Island, Philippines.
A suspected mother vessel disguised as fishing vessel deployed six high speed skiffs which chased a bulk carrier underway. The persons onboard the skiffs wearing camouflage clothes circled around and attempted to board the ship. Master raised alarm, water spray system activated, increased speed, took evasive manoeuvres, broadcast security messages continuously via VHF channel 16 and contacted Philippines navy for assistance. Upon hearing the Philippines navy’s reply on the VHF channel, the skiffs aborted the attempted attack and moved away.",UNK,Bulk Carrier,UNK STATUS,imb,Bulk Carrier UNK STATUS March 2015 09:30 UTC,Bulk Carrier was Attempted while UNK STATUS in March 2015 09:30 UTC,35,9.446378562,3001.040371,4503067,165500,102113212,3.068000078,0.153636755,0.30481951
3/9/2015,March,2015,21:08 UTC,105.8333333,1.7175,Hijacked,Around 37nm South of Pulau Repong,IDN,IDN,Indonesia,120.9530315,106.2378036,2.732855536,"09.03.2015: 2108 UTC: Posn: 01:43N – 105:50E, Around 37nm South of Pulau Repong, Indonesia.
Seven pirates, in a speed boat, wearing masks and armed with guns and long knives boarded and hijacked a product tanker underway. They took hostage the crew members, damaged all the communication and navigational equipment, transferred the MFO cargo into another vessel and escaped. One crew suffered minor injury during the incident. The Owners informed the MMEA who dispatched their vessel for investigations.",UNK,Product Tanker,UNK STATUS,imb,Product Tanker UNK STATUS March 2015 21:08 UTC,Product Tanker was Hijacked while UNK STATUS in March 2015 21:08 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
3/11/2015,March,2015,05:00 UTC,107.0333333,10.25083333,Boarded,Vung Tau Anchorage,VNM,VNM,Vietnam,9.941159808,107.0871688,10.32318757,"11.03.2015: 0500 LT: Posn: 10:15N – 107:02E, Vung Tau Anchorage, Vietnam.
Duty AB onboard an anchored bulk carrier noticed robbers on deck. He immediately informed the duty officer. Alarm raised and crew alerted. The robbers stole ship’s stores and escaped. No injury to crew.",UNK,Bulk Carrier,Anchored,imb,Bulk Carrier Anchored March 2015 05:00 UTC,Bulk Carrier was Boarded while Anchored in March 2015 05:00 UTC,31,NA,2085.101484,6207514,522000,92677076,2.125,0.18456077,0.332500807
3/12/2015,March,2015,22:54 UTC,3.372362852,6.453407267,Boarded,"Terminal 5, Apapa Port, Lagos",NGA,NGA,Nigeria,0.343485727,3.37387129,6.456122137,"12.03.2015: 2254 LT: Posn: Terminal 5, Apapa Port, Lagos, Nigeria.
Duty pump man onboard a berthed product tanker, noticed two robbers hiding near the hatch cover of No.1 Cargo oil tank. He immediately informed the duty officer and alerted all crew. Seeing the alerted crew the robbers jumped overboard, disconnected their own hoses and escaped. Upon inspection, it was  noticed that around five cubic meters of base oil was stolen. Agents and Port Security Officer informed.",UNK,Product Tanker,Berthed,imb,Product Tanker Berthed March 2015 22:54 UTC,Product Tanker was Boarded while Berthed in March 2015 22:54 UTC,26,NA,2730.430324,1027058,200000,181137448,4.31099987,NA,0.201607829
3/14/2015,March,2015,05:30 UTC,11.8,-4.75,Boarded,Pointe Noire Outer Anchorage,COG,COG,"Congo, Rep.",3.639162174,11.82406903,-4.772359805,"14.03.2015: 0530 LT: Posn: 04:45S - 011:48E, Point Noire Outer Anchorage, The Congo.
Unnoticed by ship's crew, robbers boarded an anchored barge. They broke open store room, stole ship’s properties and escaped. The incident was detected the next morning.",UNK,Pipe Layer,Anchored,imb,Pipe Layer Anchored March 2015 05:30 UTC,Pipe Layer was Boarded while Anchored in March 2015 05:30 UTC,23,NA,1762.032018,69395,12000,4856095,9.911999702,0.297281904,0.546743776
3/16/2015,March,2015,19:00 UTC,83.41666667,17.63333333,Boarded,Visakhapatnam Anchorage,IND,IND,India,12.2696737,83.34131921,17.71743399,"16.03.2015: 1900 LT: Posn: 17:38.3N – 083:25.2E, Visakhapatnam Anchorage, India.
Robbers boarded an anchored product tanker, stole ship’s stores and escaped unnoticed. The theft was detected the next morning.",UNK,Product Tanker,Anchored,imb,Product Tanker Anchored March 2015 19:00 UTC,Product Tanker was Boarded while Anchored in March 2015 19:00 UTC,38,3.386857916,1605.605434,10100000,2798800,1310152403,5.565000057,0.258344071,0.273473914
3/19/2015,March,2015,02:48 UTC,104.2666667,1.266666667,Boarded,Singapore Straits,MYS,IDN,Malaysia,10.25406472,104.2192489,1.346177476,"19.03.2015: 0248 LT: Posn: 01:16.7N - 104:16.6E, Singapore Straits.
Three robbers boarded a bulk carrier underway. Duty crew noticed the robbers and informed the bridge. Alarm raised and all crew mustered at the bridge. Master informed VTIS who then dispatched a patrol boat to investigate. The robbers escaped when the patrol boat approached the vessel. All crew safe.",UNK,Bulk Carrier,UNK STATUS,imb,Bulk Carrier UNK STATUS March 2015 02:48 UTC,Bulk Carrier was Boarded while UNK STATUS in March 2015 02:48 UTC,50,NA,9955.242127,2003019,133600,30270962,3.099999905,0.186151217,0.384496759
3/19/2015,March,2015,00:30 UTC,8.033333333,4.236666667,Boarded,Around 19nm South of Kwa Ibo,NGA,NGA,Nigeria,33.91704208,7.99870853,4.541408596,"19.03.2015: 0030 LT: Posn: 04:14.1N -008:02.1E, Around 19nm South of Kwa Ibo, Nigeria.
Six pirates armed with rifles boarded a supply vessel. Master raised the alarm, sent SSAS alert and crew mustered. Two crew members were kidnapped. The Nigerian Navy dispatched a patrol boat to the location 15 minutes after the call. Remaining crew reported safe.",UNK,Offshore Supply Ship,UNK STATUS,imb,Offshore Supply Ship UNK STATUS March 2015 00:30 UTC,Offshore Supply Ship was Boarded while UNK STATUS in March 2015 00:30 UTC,26,NA,2730.430324,1027058,200000,181137448,4.31099987,NA,0.201607829
3/20/2015,March,2015,11:55 UTC,119.2166667,6,Attempted,Around 27nm WNW of Pearl Bank,MYS,PHL,Malaysia,60.81447097,119.189301,5.450751044,"20.03.2015: 1155 LT: Posn: 06:00N – 119:13E, Around 27nm WNW of Pearl Bank, Philippines.
Persons in four speed boats approached a bulk carrier underway. Master raised the alarm, called Malaysian navy via VHF channel, increased speed, took evasive manoeuvres, crew mustered and activated anti-piracy preventive measures. The boats chased the ship for around 20 minutes and then moved away.",UNK,Bulk Carrier,UNK STATUS,imb,Bulk Carrier UNK STATUS March 2015 11:55 UTC,Bulk Carrier was Attempted while UNK STATUS in March 2015 11:55 UTC,50,NA,9955.242127,2003019,133600,30270962,3.099999905,0.186151217,0.384496759
3/20/2015,March,2015,03:35 UTC,101.4833333,1.700277778,Boarded,Dumai Inner Anchorage,IDN,IDN,Indonesia,2.689216565,101.4944768,1.678697007,"20.03.2015: 0335 LT: Posn: 01:42.1N – 101:29.4E, Dumai Inner Anchorage, Indonesia.
Eight robbers in a small craft armed with long knives approached an anchored product tanker. Five robbers managed to board the tanker and entered into the engine room. Duty crew on routine rounds noticed the robbers and raised the alarm. Seeing the crew alertness, the robbers escaped in their boat with their accomplices. Crew mustered and made a search throughout the tanker and found ship’s engine spares were stolen. Port control informed.",UNK,Product Tanker,Anchored,imb,Product Tanker Anchored March 2015 03:35 UTC,Product Tanker was Boarded while Anchored in March 2015 03:35 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
3/21/2015,March,2015,02:30 UTC,98.75,3.933333333,Boarded,Belawan Anchorage,IDN,IDN,Indonesia,8.410228113,98.6766198,3.914546933,"21.03.2015: 0230 LT: Posn: 03:56N – 098:45E, Belawan Anchorage, Indonesia.
Five robbers armed with a gun and knives boarded an anchored bulk carrier. They took hostage the duty AB and tied him up. The robbers stole ship's stores from the paint locker and escaped. The AB managed to untie himself and informed bridge who raised the alarm. Crew mustered and a search was carried out.",UNK,Bulk Carrier,Anchored,imb,Bulk Carrier Anchored March 2015 02:30 UTC,Bulk Carrier was Boarded while Anchored in March 2015 02:30 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
3/21/2015,March,2015,21:00 UTC,91.73333333,22.1,Boarded,Chittagong Anchorage,BGD,BGD,Bangladesh,10.57904086,91.82911218,22.13410065,"21.03.2015: 2100 LT: Posn: 22:06N – 091:44E, Chittagong Anchorage, Bangladesh.
Armed robbers boarded an anchored tug and stole ship’s stores and properties. Alarm raised and crew mustered. As the crew approached the robbers, they threw stones at the crew resulting in the Master being injured. The robbers escaped with the stolen items in their boat. The Master heaved up the anchor and sailed further away from the anchorage area.",UNK,Tug,Anchored,imb,Tug Anchored March 2015 21:00 UTC,Tug was Boarded while Anchored in March 2015 21:00 UTC,25,2.582296097,1248.453398,3684245,220950,156256276,4.377999783,0.093353467,0.268313948
3/21/2015,March,2015,01:00 UTC,103.9666667,1.216666667,Boarded,Singapore Straits,IDN,IDN,Indonesia,7.189007513,104.0192163,1.178859768,"21.03.2015: 0100 LT: Posn: 01:13.6N - 103:58.3E, Singapore Straits.
Four robbers boarded a bulk carrier underway. Duty Engineer spotted the robbers and informed the bridge. Alarm raised, crew mustered and Master informed the VTIS. Seeing the crew alertness, the robbers escaped empty handed. Singapore Coast Guard boarded the vessel for investigation. All crew safe.",UNK,Bulk Carrier,UNK STATUS,imb,Bulk Carrier UNK STATUS March 2015 01:00 UTC,Bulk Carrier was Boarded while UNK STATUS in March 2015 01:00 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
3/21/2015,March,2015,05:30 UTC,103.5666667,1.116666667,Boarded,Around 5nm WSW of Nipah Island,IDN,IDN,Indonesia,17.13207988,103.4314071,1.042710679,"21.03.2015: 0530 LT: Posn: 01:07N - 103:34E, Around 5nm WSW of Nipah Island, Indonesia.
Seven robbers armed with knives boarded a container ship underway. They robbed the 2/E of his personal belongings, tied him and escaped. The duty wiper on routine rounds noticed the 2/E and released him. The Master informed the VTIS. Singapore Coast Guard boarded the vessel for investigation. All crew safe.",UNK,Container,UNK STATUS,imb,Container UNK STATUS March 2015 05:30 UTC,Container was Boarded while UNK STATUS in March 2015 05:30 UTC,36,0.577049774,3331.695128,22400000,675500,258383256,4.513999939,0.130830857,0.400478624
3/21/2015,March,2015,22:30 UTC,7.516666667,4.335555556,Boarded,Around 36nm SE of Bonny Islands,NGA,NGA,Nigeria,13.29718296,7.49903405,4.454494533,"21.03.2015: 2230 LT: Posn: 04:02N – 007:31E, Around 36nm SE of Bonny Islands, Nigeria.
Six pirates armed with guns boarded an anchored FPSO. They entered the accommodation area but were deterred by the sounding of the alarm. The pirates managed to kidnap and escape with three crew members.",UNK,Floating Production Storage and Offloading,Anchored,imb,Floating Production Storage and Offloading Anchored March 2015 22:30 UTC,Floating Production Storage and Offloading was Boarded while Anchored in March 2015 22:30 UTC,26,NA,2730.430324,1027058,200000,181137448,4.31099987,NA,0.201607829
3/22/2015,March,2015,22:15 UTC,104.5,2.835,Hijacked,Around 18nm East of Tioman Island,MYS,MYS,Malaysia,31.31599589,104.2226669,2.785589911,"22.03.2015: 2215 LT: Posn: 02:50.6N -104:30.7E, Around 18nm East of Tioman Island, Malaysia.
Around ten pirates armed with guns and knives boarded and hijacked a tug towing a barge. They entered the bridge, apprehended the bridge team, then took them to the Chief Engineer's cabin where they robbed and held them hostage. The pirates took the Chief Engineer to the engine room and transferred part of the tug's bunkers into a small tanker. Before departing the pirates stole some equipment and damaged the tug's communication equipment. The entire operation lasted about five hours.",UNK,Offshore Tug,UNK STATUS,imb,Offshore Tug UNK STATUS March 2015 22:15 UTC,Offshore Tug was Hijacked while UNK STATUS in March 2015 22:15 UTC,50,NA,9955.242127,2003019,133600,30270962,3.099999905,0.186151217,0.384496759
3/23/2015,March,2015,04:30 UTC,107.1833333,20.71666667,Boarded,Cailan Outer Anchorage,VNM,VNM,Vietnam,11.56850283,107.0734969,20.7321638,"23.03.2015: 0430 LT: Posn: 20:43N - 107:11E, Cailan Outer Anchorage, Vietnam.
Robbers boarded an anchored wood chips carrier, broke into the forward store, stole ship’s property and escaped unnoticed.",UNK,Wood Chips Carrier,Anchored,imb,Wood Chips Carrier Anchored March 2015 04:30 UTC,Wood Chips Carrier was Boarded while Anchored in March 2015 04:30 UTC,31,NA,2085.101484,6207514,522000,92677076,2.125,0.18456077,0.332500807
